0.6566666666666666	0.8533333333333334	0.54	0.22	0.37000000000000005	0.17666666666666667
0.6966666666666667	0.8733333333333334	0.57	0.23	0.34	0.19000000000000003
0.6733333333333333	0.8533333333333334	0.5466666666666667	0.22333333333333336	0.3666666666666667	0.18666666666666668
0.6833333333333332	0.8533333333333334	0.5666666666666667	0.22666666666666668	0.3433333333333333	0.18333333333333335
0.66	0.8233333333333333	0.5566666666666666	0.22666666666666668	0.35333333333333333	0.17666666666666667
0.6766666666666666	0.8666666666666667	0.5533333333333333	0.22666666666666668	0.35333333333333333	0.18333333333333335
0.6699999999999999	0.8666666666666667	0.58	0.23	0.32	0.18333333333333335
0.6566666666666667	0.8666666666666667	0.5633333333333334	0.22666666666666666	0.3433333333333333	0.17666666666666667
0.6699999999999999	0.8766666666666666	0.5566666666666666	0.22333333333333336	0.3566666666666667	0.18333333333333335
0.6533333333333333	0.8466666666666667	0.5666666666666667	0.22333333333333336	0.34	0.17666666666666667
0.65	0.85	0.5833333333333334	0.23	0.33666666666666667	0.17666666666666667
0.6933333333333334	0.88	0.5266666666666667	0.22666666666666668	0.3666666666666667	0.19000000000000003
0.6666666666666666	0.8733333333333334	0.5933333333333334	0.22666666666666668	0.33	0.18333333333333335
0.71	0.8833333333333333	0.5766666666666667	0.23	0.3433333333333333	0.19666666666666668
0.6733333333333333	0.8366666666666666	0.57	0.22666666666666668	0.35333333333333333	0.18000000000000002
0.6666666666666666	0.8566666666666666	0.6	0.22333333333333336	0.3233333333333333	0.17666666666666667
0.71	0.8233333333333333	0.5766666666666667	0.23666666666666666	0.34	0.17666666666666667
2.3666666666666667	2.46	2.36	0.5566666666666666	0.6966666666666667	0.47333333333333333
5.7	5.633333333333333	5.919999999999999	1.2266666666666666	1.42	1.0533333333333335
5.63	5.533333333333334	5.84	1.1933333333333334	1.39	1.0466666666666666
5.646666666666667	5.5633333333333335	5.863333333333333	1.2066666666666668	1.3999999999999997	1.05
5.896666666666667	5.8066666666666675	6.12	1.25	1.4633333333333332	1.0866666666666667
5.79	5.7	5.973333333333334	1.2366666666666666	1.4333333333333333	1.0733333333333333
5.670000000000001	5.603333333333333	5.883333333333333	1.2066666666666668	1.4066666666666665	1.04
5.656666666666666	5.580000000000001	5.853333333333333	1.1966666666666665	1.3966666666666665	1.04
5.636666666666667	5.56	5.859999999999999	1.2033333333333334	1.3933333333333333	1.0433333333333332
5.669999999999999	5.566666666666666	5.853333333333334	1.1966666666666665	1.39	1.06
5.6866666666666665	5.566666666666666	5.81	1.1966666666666665	1.3933333333333333	1.08
5.739999999999999	5.640000000000001	5.853333333333334	1.2133333333333332	1.4066666666666665	1.0866666666666667
5.830000000000001	5.723333333333334	6.0	1.2433333333333334	1.4333333333333333	1.1
5.859999999999999	5.763333333333333	6.083333333333333	1.2466666666666668	1.4466666666666665	1.1133333333333333
5.6933333333333325	5.543333333333333	5.756666666666667	1.1833333333333333	1.3833333333333335	1.0633333333333335
5.766666666666667	5.6433333333333335	5.830000000000001	1.2266666666666666	1.4066666666666665	1.0933333333333335
5.696666666666666	5.516666666666667	5.696666666666666	1.18	1.37	1.0833333333333333
5.926666666666667	5.826666666666667	5.993333333333333	1.2533333333333332	1.4533333333333331	1.1266666666666667
5.8566666666666665	5.640000000000001	5.976666666666667	1.2166666666666666	1.4100000000000001	1.1433333333333333
5.433333333333334	5.396666666666667	5.743333333333333	1.1933333333333334	1.36	1.1633333333333333
5.706666666666667	5.669999999999999	5.713333333333334	1.2133333333333334	1.4033333333333333	1.1266666666666667
5.73	5.48	5.733333333333333	1.1766666666666667	1.3633333333333333	1.17
6.176666666666667	5.763333333333333	5.773333333333333	1.2133333333333334	1.4233333333333331	1.11
5.713333333333334	4.876666666666666	5.653333333333333	1.0866666666666667	1.23	1.2133333333333332
6.116666666666667	6.14	5.886666666666667	1.2633333333333334	1.5166666666666666	1.1066666666666667
6.353333333333333	6.1433333333333335	6.026666666666666	1.28	1.5233333333333334	1.1266666666666667
6.153333333333333	5.6933333333333325	5.923333333333333	1.2166666666666666	1.42	1.1866666666666668
6.366666666666667	6.323333333333333	6.0566666666666675	1.3033333333333335	1.5633333333333335	1.1066666666666667
6.06	5.446666666666666	5.93	1.1933333333333334	1.3633333333333333	1.2466666666666668
6.32	6.136666666666667	6.013333333333333	1.2766666666666666	1.5166666666666666	1.14
5.953333333333333	5.353333333333333	5.903333333333333	1.1733333333333331	1.3466666666666667	1.25
