0.5
0.50


5.01

4.32

4.25



1.5
1.50


7.67

7.99

7.96



2.5
2.50

16.85

16.90

16.90



3.5
3.50

26.30

26.64

26.62



4.5
4.50

37.26

36.09

36.87



5.5
5.50

46.84

46.98

47.28



6.5
6.50

55.73

56.90

56.12



7.5
7.50

66.69

66.96

66.79



8.5
8.50

77.46

76.87

77.24




9.5
9.50

87.47

87.86

88.01





1
1.00

6.25

7.69

8.16



2
2.00


11.60

10.62

11.77



3
3.00

20.54

20.63

20.56



4
4.00

30.87

30.67

30.67




5
5.00

41.12

40.88

41.37



6
6.00

51.45

50.65

51.18



7
7.00

61.12

61.03

60.39



8
8.00

70.43

70.99

71.48




9
9.00

82.34

81.34

82.08



10
10.00

91.82

92.45

92.45
